pID,age,group_size,group,has_travelled,has_preexisting_condition,number_of_flags,seat,offset_order,offset_x,offset_y,offset_method
e2142b2e-8499-4354-a5aa-910c5cbea87b,31,4,"[UUID('0a978b9c-8785-4cc0-96e0-9c269e3d06dc'), UUID('1476e78e-ffe2-4e4f-ba65-d539b4b8801a'), UUID('e2142b2e-8499-4354-a5aa-910c5cbea87b'), UUID('b74a6806-8379-4250-8216-dc5e184c228a')]",True,True,2,69A,2,1,1,full_block
0f3023f4-60c6-4718-a564-28c25a686576,31,4,"[UUID('0f3023f4-60c6-4718-a564-28c25a686576'), UUID('bce98c42-ba35-4be1-bf5c-1eb270c1c71c'), UUID('d7ba3803-199e-4601-b63a-34d6b115a8a3'), UUID('f01300fc-a89b-4d83-9a37-eddb9023ac13')]",False,False,0,75B,5,0,0,cardinal_only
ed4d9ec1-85be-4666-a592-a5938d1e6471,31,4,"[UUID('724fba28-b681-4c06-badf-8de9e6ebe84d'), UUID('eab166a1-b2cb-4d28-8203-1054cf6e2d36'), UUID('ed4d9ec1-85be-4666-a592-a5938d1e6471'), UUID('d179266e-2311-4a74-ad86-b6f7f7385565')]",False,False,0,77C,5,0,0,cardinal_only
b74a6806-8379-4250-8216-dc5e184c228a,30,4,"[UUID('0a978b9c-8785-4cc0-96e0-9c269e3d06dc'), UUID('1476e78e-ffe2-4e4f-ba65-d539b4b8801a'), UUID('e2142b2e-8499-4354-a5aa-910c5cbea87b'), UUID('b74a6806-8379-4250-8216-dc5e184c228a')]",True,False,1,69B,5,0,0,cardinal_only
5ce2929f-e5ac-412d-b35b-6854e7c4d69e,30,4,"[UUID('8f2fef8b-6f7c-4245-9c92-492e2d0103ac'), UUID('d47ef1bc-60ce-439d-9e8e-60f770e4e487'), UUID('5ce2929f-e5ac-412d-b35b-6854e7c4d69e'), UUID('0cef4eae-8c9c-410f-ba3f-39b78cc6af40')]",False,False,0,63A,5,0,0,cardinal_only
1003f7dc-1dd2-4427-bb7d-f8673496af62,30,4,"[UUID('ba11f457-1757-4e2f-a984-b0909eb5fdb5'), UUID('9cf78cde-9c15-47ae-a281-0c78fc72439a'), UUID('1003f7dc-1dd2-4427-bb7d-f8673496af62'), UUID('cfacff6b-eaf8-4e83-81f8-cc2ab7c7cfe3')]",False,False,0,71C,5,0,0,cardinal_only
d179266e-2311-4a74-ad86-b6f7f7385565,30,4,"[UUID('724fba28-b681-4c06-badf-8de9e6ebe84d'), UUID('eab166a1-b2cb-4d28-8203-1054cf6e2d36'), UUID('ed4d9ec1-85be-4666-a592-a5938d1e6471'), UUID('d179266e-2311-4a74-ad86-b6f7f7385565')]",False,False,0,76A,5,0,0,cardinal_only
3b7ba620-99c7-47e2-a82c-a0138d039e9d,30,4,"[UUID('f61b125f-2143-406b-bd92-58d614662751'), UUID('3b7ba620-99c7-47e2-a82c-a0138d039e9d'), UUID('6f2333c8-bd38-47b2-b654-871c70c5f029'), UUID('cb22c712-80d2-4e6c-a200-687edc0eb628')]",False,False,0,73A,5,0,0,cardinal_only
d47ef1bc-60ce-439d-9e8e-60f770e4e487,28,4,"[UUID('8f2fef8b-6f7c-4245-9c92-492e2d0103ac'), UUID('d47ef1bc-60ce-439d-9e8e-60f770e4e487'), UUID('5ce2929f-e5ac-412d-b35b-6854e7c4d69e'), UUID('0cef4eae-8c9c-410f-ba3f-39b78cc6af40')]",True,True,2,64A,2,1,1,full_block
5d358130-1d89-456d-92ab-e589af0606bc,27,4,"[UUID('5d358130-1d89-456d-92ab-e589af0606bc'), UUID('cd0bb146-e33b-478a-a509-197d838a4664'), UUID('ff9bf973-6d00-4608-89e6-ab2ce80ec268'), UUID('f528c0bc-4d79-49dd-a9d6-878b03b76c76')]",False,False,0,66C,5,0,0,cardinal_only
f01300fc-a89b-4d83-9a37-eddb9023ac13,24,4,"[UUID('0f3023f4-60c6-4718-a564-28c25a686576'), UUID('bce98c42-ba35-4be1-bf5c-1eb270c1c71c'), UUID('d7ba3803-199e-4601-b63a-34d6b115a8a3'), UUID('f01300fc-a89b-4d83-9a37-eddb9023ac13')]",False,False,0,75C,5,0,0,cardinal_only
cb22c712-80d2-4e6c-a200-687edc0eb628,24,4,"[UUID('f61b125f-2143-406b-bd92-58d614662751'), UUID('3b7ba620-99c7-47e2-a82c-a0138d039e9d'), UUID('6f2333c8-bd38-47b2-b654-871c70c5f029'), UUID('cb22c712-80d2-4e6c-a200-687edc0eb628')]",True,False,1,74A,5,0,0,cardinal_only
6f2333c8-bd38-47b2-b654-871c70c5f029,22,4,"[UUID('f61b125f-2143-406b-bd92-58d614662751'), UUID('3b7ba620-99c7-47e2-a82c-a0138d039e9d'), UUID('6f2333c8-bd38-47b2-b654-871c70c5f029'), UUID('cb22c712-80d2-4e6c-a200-687edc0eb628')]",True,False,1,74B,5,0,0,cardinal_only
0cef4eae-8c9c-410f-ba3f-39b78cc6af40,21,4,"[UUID('8f2fef8b-6f7c-4245-9c92-492e2d0103ac'), UUID('d47ef1bc-60ce-439d-9e8e-60f770e4e487'), UUID('5ce2929f-e5ac-412d-b35b-6854e7c4d69e'), UUID('0cef4eae-8c9c-410f-ba3f-39b78cc6af40')]",True,False,1,64C,5,0,0,cardinal_only
724fba28-b681-4c06-badf-8de9e6ebe84d,20,4,"[UUID('724fba28-b681-4c06-badf-8de9e6ebe84d'), UUID('eab166a1-b2cb-4d28-8203-1054cf6e2d36'), UUID('ed4d9ec1-85be-4666-a592-a5938d1e6471'), UUID('d179266e-2311-4a74-ad86-b6f7f7385565')]",True,False,1,77B,5,0,0,cardinal_only
7c82f0f8-40c7-4b45-b72e-530e538ef223,51,3,"[UUID('7c82f0f8-40c7-4b45-b72e-530e538ef223'), UUID('705501de-3fd3-464e-9443-86eb2ad23bc7'), UUID('299dcb78-5b71-4664-aa2a-8b2c767f337b')]",False,False,0,62C,5,0,0,cardinal_only
705501de-3fd3-464e-9443-86eb2ad23bc7,49,3,"[UUID('7c82f0f8-40c7-4b45-b72e-530e538ef223'), UUID('705501de-3fd3-464e-9443-86eb2ad23bc7'), UUID('299dcb78-5b71-4664-aa2a-8b2c767f337b')]",True,False,1,62A,5,0,0,cardinal_only
299dcb78-5b71-4664-aa2a-8b2c767f337b,49,3,"[UUID('7c82f0f8-40c7-4b45-b72e-530e538ef223'), UUID('705501de-3fd3-464e-9443-86eb2ad23bc7'), UUID('299dcb78-5b71-4664-aa2a-8b2c767f337b')]",True,False,1,62B,5,0,0,cardinal_only
7957ccb5-15c6-4761-aab2-dfcbbaa39165,48,3,"[UUID('eaea242b-387b-4520-b473-805a6c2b463e'), UUID('7957ccb5-15c6-4761-aab2-dfcbbaa39165'), UUID('f4ee826b-401d-45ca-ab9f-02433819b151')]",True,True,2,60A,2,1,1,full_block
2c81528f-b69a-4358-9474-a1ab1ae99033,45,3,"[UUID('4615977a-34b0-4f8d-82b3-ac3f12a8a2ff'), UUID('2c81528f-b69a-4358-9474-a1ab1ae99033'), UUID('1feb8692-9ae4-46ee-a839-07ad1b978178')]",False,False,0,58A,5,0,0,cardinal_only
4615977a-34b0-4f8d-82b3-ac3f12a8a2ff,42,3,"[UUID('4615977a-34b0-4f8d-82b3-ac3f12a8a2ff'), UUID('2c81528f-b69a-4358-9474-a1ab1ae99033'), UUID('1feb8692-9ae4-46ee-a839-07ad1b978178')]",False,False,0,58B,5,0,0,cardinal_only
57cd3646-f977-45e4-90f3-c7679996a201,42,3,"[UUID('47d64d59-28bb-4db9-a85e-c3946edea03d'), UUID('57cd3646-f977-45e4-90f3-c7679996a201'), UUID('d939ff98-3cf2-45b1-836a-9f4aa0889a07')]",True,True,2,56A,2,1,1,full_block
d2229536-1023-445e-b990-073bd092ea67,40,3,"[UUID('48ebc27c-3930-4fce-a9d0-d7799d6beb47'), UUID('7d32cbb1-793a-42b9-bccf-823a5ae7d2e7'), UUID('d2229536-1023-445e-b990-073bd092ea67')]",False,False,0,55C,5,0,0,cardinal_only
1feb8692-9ae4-46ee-a839-07ad1b978178,40,3,"[UUID('4615977a-34b0-4f8d-82b3-ac3f12a8a2ff'), UUID('2c81528f-b69a-4358-9474-a1ab1ae99033'), UUID('1feb8692-9ae4-46ee-a839-07ad1b978178')]",False,False,0,58C,5,0,0,cardinal_only
eaea242b-387b-4520-b473-805a6c2b463e,38,3,"[UUID('eaea242b-387b-4520-b473-805a6c2b463e'), UUID('7957ccb5-15c6-4761-aab2-dfcbbaa39165'), UUID('f4ee826b-401d-45ca-ab9f-02433819b151')]",False,False,0,60C,5,0,0,cardinal_only
48ebc27c-3930-4fce-a9d0-d7799d6beb47,37,3,"[UUID('48ebc27c-3930-4fce-a9d0-d7799d6beb47'), UUID('7d32cbb1-793a-42b9-bccf-823a5ae7d2e7'), UUID('d2229536-1023-445e-b990-073bd092ea67')]",False,False,0,54A,5,0,0,cardinal_only
f4ee826b-401d-45ca-ab9f-02433819b151,33,3,"[UUID('eaea242b-387b-4520-b473-805a6c2b463e'), UUID('7957ccb5-15c6-4761-aab2-dfcbbaa39165'), UUID('f4ee826b-401d-45ca-ab9f-02433819b151')]",True,True,2,60B,2,1,1,full_block
7d32cbb1-793a-42b9-bccf-823a5ae7d2e7,32,3,"[UUID('48ebc27c-3930-4fce-a9d0-d7799d6beb47'), UUID('7d32cbb1-793a-42b9-bccf-823a5ae7d2e7'), UUID('d2229536-1023-445e-b990-073bd092ea67')]",False,False,0,54B,5,0,0,cardinal_only
d939ff98-3cf2-45b1-836a-9f4aa0889a07,20,3,"[UUID('47d64d59-28bb-4db9-a85e-c3946edea03d'), UUID('57cd3646-f977-45e4-90f3-c7679996a201'), UUID('d939ff98-3cf2-45b1-836a-9f4aa0889a07')]",False,False,0,56B,5,0,0,cardinal_only
47d64d59-28bb-4db9-a85e-c3946edea03d,18,3,"[UUID('47d64d59-28bb-4db9-a85e-c3946edea03d'), UUID('57cd3646-f977-45e4-90f3-c7679996a201'), UUID('d939ff98-3cf2-45b1-836a-9f4aa0889a07')]",False,False,0,56C,5,0,0,cardinal_only
080608cc-ba7f-4674-9188-24b866b2a513,53,2,"[UUID('080608cc-ba7f-4674-9188-24b866b2a513'), UUID('692174f6-0432-4c57-adaa-39d01073d3aa')]",False,False,0,52B,5,0,0,cardinal_only
e9d2c0b2-67b9-4ed3-b402-11167fa49cd9,49,2,"[UUID('e9d2c0b2-67b9-4ed3-b402-11167fa49cd9'), UUID('dd1aa601-f1f7-4a39-95e8-8ee2f4509203')]",False,False,0,52C,5,0,0,cardinal_only
55496595-40c7-4d41-adc7-7da789a1f1d1,46,2,"[UUID('49a60417-8060-45ea-b2db-8a88c29d8791'), UUID('55496595-40c7-4d41-adc7-7da789a1f1d1')]",False,True,1,50A,2,1,1,full_block
9cedb0dc-1734-44a5-b023-cc2f3225090f,46,2,"[UUID('15af7eec-6db3-4c52-a495-0f26125e78fa'), UUID('9cedb0dc-1734-44a5-b023-cc2f3225090f')]",False,False,0,49C,5,0,0,cardinal_only
5394d050-71c9-4a47-a9bf-2a45395b9a2a,44,2,"[UUID('5394d050-71c9-4a47-a9bf-2a45395b9a2a'), UUID('66b9c528-7d02-4d76-b191-9e94086c2b42')]",False,True,1,48A,2,1,1,full_block
dd1aa601-f1f7-4a39-95e8-8ee2f4509203,42,2,"[UUID('e9d2c0b2-67b9-4ed3-b402-11167fa49cd9'), UUID('dd1aa601-f1f7-4a39-95e8-8ee2f4509203')]",False,False,0,51C,5,0,0,cardinal_only
87bbe057-5788-4b0e-9931-d3d21c8014a2,41,2,"[UUID('baabb80f-5e28-43f6-87df-818cf2a79b30'), UUID('87bbe057-5788-4b0e-9931-d3d21c8014a2')]",True,False,1,48C,5,0,0,cardinal_only
b8d3be86-7bbf-47c2-9e09-efb70f2dd0c2,40,2,"[UUID('b8d3be86-7bbf-47c2-9e09-efb70f2dd0c2'), UUID('fa28cfb3-323e-4429-beab-470525c60773')]",False,False,0,46B,5,0,0,cardinal_only
a70812cc-3fd7-4cbc-a023-d25dcc9f3f43,39,2,"[UUID('a70812cc-3fd7-4cbc-a023-d25dcc9f3f43'), UUID('90799748-531b-4131-8981-53633b0b65ad')]",False,False,0,45A,5,0,0,cardinal_only
e3e696ab-d4ca-4b00-b1b7-208193984ce4,37,2,"[UUID('cfef6ab5-eb2a-4e14-8384-abb990e22801'), UUID('e3e696ab-d4ca-4b00-b1b7-208193984ce4')]",False,False,0,45C,5,0,0,cardinal_only
c4df88a0-17bf-426b-832e-7b3d1bba3600,37,2,"[UUID('c4df88a0-17bf-426b-832e-7b3d1bba3600'), UUID('e535d361-4a86-4aba-a202-b0a6de689896')]",False,False,0,44A,5,0,0,cardinal_only
3ff66057-6625-4630-be44-3e2edfb37353,37,2,"[UUID('a98657fb-b935-4bc4-8c47-4c213022502c'), UUID('3ff66057-6625-4630-be44-3e2edfb37353')]",False,True,1,83D,2,1,1,full_block
90799748-531b-4131-8981-53633b0b65ad,36,2,"[UUID('a70812cc-3fd7-4cbc-a023-d25dcc9f3f43'), UUID('90799748-531b-4131-8981-53633b0b65ad')]",True,False,1,46C,5,0,0,cardinal_only
ef82c77b-62de-4978-9a5c-772e9ac80d75,34,2,"[UUID('f0d1cd84-9f1a-48b9-9215-8c1ce0f97fcb'), UUID('ef82c77b-62de-4978-9a5c-772e9ac80d75')]",False,False,0,83G,5,0,0,cardinal_only
15af7eec-6db3-4c52-a495-0f26125e78fa,34,2,"[UUID('15af7eec-6db3-4c52-a495-0f26125e78fa'), UUID('9cedb0dc-1734-44a5-b023-cc2f3225090f')]",True,False,1,50C,5,0,0,cardinal_only
e0dcd5cc-0181-4fd1-8e34-cb36b32e9d9f,34,2,"[UUID('e0dcd5cc-0181-4fd1-8e34-cb36b32e9d9f'), UUID('451b2dcd-364e-4a3b-8796-986a99969775')]",False,False,0,82G,5,0,0,cardinal_only
a4249374-2647-48a1-906d-f346fb5e07f8,34,2,"[UUID('a4249374-2647-48a1-906d-f346fb5e07f8'), UUID('07209d65-4cd0-4205-9622-a43ab550c8c7')]",False,False,0,81E,5,0,0,cardinal_only
baabb80f-5e28-43f6-87df-818cf2a79b30,32,2,"[UUID('baabb80f-5e28-43f6-87df-818cf2a79b30'), UUID('87bbe057-5788-4b0e-9931-d3d21c8014a2')]",False,False,0,47C,5,0,0,cardinal_only
a6cd69d3-3fde-478b-8373-196cdb20640f,32,2,"[UUID('a6cd69d3-3fde-478b-8373-196cdb20640f'), UUID('917c05b4-5347-4511-882c-6347a246e375')]",False,False,0,81F,5,0,0,cardinal_only
66b9c528-7d02-4d76-b191-9e94086c2b42,30,2,"[UUID('5394d050-71c9-4a47-a9bf-2a45395b9a2a'), UUID('66b9c528-7d02-4d76-b191-9e94086c2b42')]",False,False,0,48B,5,0,0,cardinal_only
692174f6-0432-4c57-adaa-39d01073d3aa,30,2,"[UUID('080608cc-ba7f-4674-9188-24b866b2a513'), UUID('692174f6-0432-4c57-adaa-39d01073d3aa')]",True,True,2,52A,2,1,1,full_block
cfef6ab5-eb2a-4e14-8384-abb990e22801,29,2,"[UUID('cfef6ab5-eb2a-4e14-8384-abb990e22801'), UUID('e3e696ab-d4ca-4b00-b1b7-208193984ce4')]",True,False,1,45B,5,0,0,cardinal_only
e535d361-4a86-4aba-a202-b0a6de689896,29,2,"[UUID('c4df88a0-17bf-426b-832e-7b3d1bba3600'), UUID('e535d361-4a86-4aba-a202-b0a6de689896')]",False,False,0,44B,5,0,0,cardinal_only
831b063e-ea09-4209-9d7d-1bd264115cd3,28,2,"[UUID('8bc61479-13cc-4c67-b1b2-a62929e480ad'), UUID('831b063e-ea09-4209-9d7d-1bd264115cd3')]",True,False,1,80D,5,0,0,cardinal_only
e9b82339-9d87-46ad-84b4-2e894a6525cb,28,2,"[UUID('afb02f27-7839-41f6-b069-4aeae4de2912'), UUID('e9b82339-9d87-46ad-84b4-2e894a6525cb')]",True,False,1,80F,5,0,0,cardinal_only
b436c66b-b2a0-4cd6-9dda-ae0dcb34bd7e,28,2,"[UUID('b436c66b-b2a0-4cd6-9dda-ae0dcb34bd7e'), UUID('fbf126a2-e26b-4100-b49d-bb8f695e735b')]",False,False,0,79D,5,0,0,cardinal_only
afb02f27-7839-41f6-b069-4aeae4de2912,26,2,"[UUID('afb02f27-7839-41f6-b069-4aeae4de2912'), UUID('e9b82339-9d87-46ad-84b4-2e894a6525cb')]",True,False,1,80G,5,0,0,cardinal_only
54f8f3ec-cd5f-43f7-9180-60f7b4302c70,24,2,"[UUID('c211785a-a296-4823-9a3d-bb38efc25fd3'), UUID('54f8f3ec-cd5f-43f7-9180-60f7b4302c70')]",False,False,0,79G,5,0,0,cardinal_only
c211785a-a296-4823-9a3d-bb38efc25fd3,21,2,"[UUID('c211785a-a296-4823-9a3d-bb38efc25fd3'), UUID('54f8f3ec-cd5f-43f7-9180-60f7b4302c70')]",True,False,1,79F,5,0,0,cardinal_only
