pID,age,group_size,group,has_travelled,has_preexisting_condition,number_of_flags,seat,offset_order,offset_x,offset_y,offset_method
fe96b9de-34bf-4aad-a19f-43c073a21f62,28,7,"[UUID('cdf2d833-08f2-4bb9-9e47-943165c5b54b'), UUID('a66392d5-885c-489e-ad75-a37456434ce0'), UUID('ff544ae5-31e5-4b9c-affe-1004e046df8d'), UUID('b1cdcb81-917a-431c-977f-63ef6d433609'), UUID('c3cb4208-c725-4a8a-bae3-bd9af2fdc7ae'), UUID('1a3799e1-fb27-42ac-8c19-fcecf305f1dd'), UUID('fe96b9de-34bf-4aad-a19f-43c073a21f62')]",False,True,1,82A,2,1,1,full_block
a8bb93cd-4c68-4657-9be8-b869bc534d2c,27,7,"[UUID('23904885-96e7-4233-aa21-5c64c07d7572'), UUID('eedf8879-fa33-46fc-b506-3e6e6373c52b'), UUID('4bc39d97-06c1-4ecc-9061-7d22c3e5171f'), UUID('a8bb93cd-4c68-4657-9be8-b869bc534d2c'), UUID('d9060a97-6eba-46ca-836e-dafb662976ad'), UUID('f18ab0f9-8e8f-47c5-be97-70b6f95cb18d'), UUID('2f170e4f-e84b-4670-9bf8-d0e33612ce8b')]",False,False,0,78A,5,0,0,cardinal_only
d9060a97-6eba-46ca-836e-dafb662976ad,27,7,"[UUID('23904885-96e7-4233-aa21-5c64c07d7572'), UUID('eedf8879-fa33-46fc-b506-3e6e6373c52b'), UUID('4bc39d97-06c1-4ecc-9061-7d22c3e5171f'), UUID('a8bb93cd-4c68-4657-9be8-b869bc534d2c'), UUID('d9060a97-6eba-46ca-836e-dafb662976ad'), UUID('f18ab0f9-8e8f-47c5-be97-70b6f95cb18d'), UUID('2f170e4f-e84b-4670-9bf8-d0e33612ce8b')]",False,False,0,78B,5,0,0,cardinal_only
4bc39d97-06c1-4ecc-9061-7d22c3e5171f,23,7,"[UUID('23904885-96e7-4233-aa21-5c64c07d7572'), UUID('eedf8879-fa33-46fc-b506-3e6e6373c52b'), UUID('4bc39d97-06c1-4ecc-9061-7d22c3e5171f'), UUID('a8bb93cd-4c68-4657-9be8-b869bc534d2c'), UUID('d9060a97-6eba-46ca-836e-dafb662976ad'), UUID('f18ab0f9-8e8f-47c5-be97-70b6f95cb18d'), UUID('2f170e4f-e84b-4670-9bf8-d0e33612ce8b')]",False,False,0,78C,5,0,0,cardinal_only
c622ee13-c48d-4a99-8ed7-a2573f599061,37,6,"[UUID('b96c8925-0c68-44e4-8162-4dd599fe1ea5'), UUID('c622ee13-c48d-4a99-8ed7-a2573f599061'), UUID('00a57880-ac88-4c8c-a7a8-d4a851603383'), UUID('259ba91a-c33f-44f1-9973-2de06eb96c91'), UUID('2c4c5d9d-9a20-46ba-aecf-7067295bcc73'), UUID('827f4d78-67ca-4670-aa20-db1030ddaac0')]",False,False,0,76C,5,0,0,cardinal_only
00a57880-ac88-4c8c-a7a8-d4a851603383,37,6,"[UUID('b96c8925-0c68-44e4-8162-4dd599fe1ea5'), UUID('c622ee13-c48d-4a99-8ed7-a2573f599061'), UUID('00a57880-ac88-4c8c-a7a8-d4a851603383'), UUID('259ba91a-c33f-44f1-9973-2de06eb96c91'), UUID('2c4c5d9d-9a20-46ba-aecf-7067295bcc73'), UUID('827f4d78-67ca-4670-aa20-db1030ddaac0')]",False,False,0,75A,5,0,0,cardinal_only
b96c8925-0c68-44e4-8162-4dd599fe1ea5,34,6,"[UUID('b96c8925-0c68-44e4-8162-4dd599fe1ea5'), UUID('c622ee13-c48d-4a99-8ed7-a2573f599061'), UUID('00a57880-ac88-4c8c-a7a8-d4a851603383'), UUID('259ba91a-c33f-44f1-9973-2de06eb96c91'), UUID('2c4c5d9d-9a20-46ba-aecf-7067295bcc73'), UUID('827f4d78-67ca-4670-aa20-db1030ddaac0')]",False,True,1,76A,2,1,1,full_block
259ba91a-c33f-44f1-9973-2de06eb96c91,31,6,"[UUID('b96c8925-0c68-44e4-8162-4dd599fe1ea5'), UUID('c622ee13-c48d-4a99-8ed7-a2573f599061'), UUID('00a57880-ac88-4c8c-a7a8-d4a851603383'), UUID('259ba91a-c33f-44f1-9973-2de06eb96c91'), UUID('2c4c5d9d-9a20-46ba-aecf-7067295bcc73'), UUID('827f4d78-67ca-4670-aa20-db1030ddaac0')]",False,False,0,75B,5,0,0,cardinal_only
2c4c5d9d-9a20-46ba-aecf-7067295bcc73,31,6,"[UUID('b96c8925-0c68-44e4-8162-4dd599fe1ea5'), UUID('c622ee13-c48d-4a99-8ed7-a2573f599061'), UUID('00a57880-ac88-4c8c-a7a8-d4a851603383'), UUID('259ba91a-c33f-44f1-9973-2de06eb96c91'), UUID('2c4c5d9d-9a20-46ba-aecf-7067295bcc73'), UUID('827f4d78-67ca-4670-aa20-db1030ddaac0')]",True,False,1,76B,5,0,0,cardinal_only
827f4d78-67ca-4670-aa20-db1030ddaac0,30,6,"[UUID('b96c8925-0c68-44e4-8162-4dd599fe1ea5'), UUID('c622ee13-c48d-4a99-8ed7-a2573f599061'), UUID('00a57880-ac88-4c8c-a7a8-d4a851603383'), UUID('259ba91a-c33f-44f1-9973-2de06eb96c91'), UUID('2c4c5d9d-9a20-46ba-aecf-7067295bcc73'), UUID('827f4d78-67ca-4670-aa20-db1030ddaac0')]",False,False,0,75C,5,0,0,cardinal_only
87001822-9ba4-49ed-97ab-b63551bebeb3,52,5,"[UUID('66d23101-5d7b-42b5-84c6-306a1f3e4e44'), UUID('060cb278-a43c-43ce-8f98-5d64420fb631'), UUID('39353199-7621-4d32-a8ac-c6c10d148e88'), UUID('80244f81-ed6b-4d31-9c67-8e5cb5b10c79'), UUID('87001822-9ba4-49ed-97ab-b63551bebeb3')]",False,False,0,72B,5,0,0,cardinal_only
80244f81-ed6b-4d31-9c67-8e5cb5b10c79,47,5,"[UUID('66d23101-5d7b-42b5-84c6-306a1f3e4e44'), UUID('060cb278-a43c-43ce-8f98-5d64420fb631'), UUID('39353199-7621-4d32-a8ac-c6c10d148e88'), UUID('80244f81-ed6b-4d31-9c67-8e5cb5b10c79'), UUID('87001822-9ba4-49ed-97ab-b63551bebeb3')]",False,True,1,73A,2,1,1,full_block
aff52f41-af95-4322-aec9-1e61d52ec259,41,5,"[UUID('f445b6a0-ab82-4096-973c-3b0cd7d03c78'), UUID('aff52f41-af95-4322-aec9-1e61d52ec259'), UUID('27dfaa99-bb78-4a96-bbc1-653a546e34c8'), UUID('a6142979-908a-4d48-bd21-df7856a43bb5'), UUID('d456ad86-728b-4a91-ae52-c39cc7b8fd5c')]",False,False,0,70B,5,0,0,cardinal_only
a6142979-908a-4d48-bd21-df7856a43bb5,39,5,"[UUID('f445b6a0-ab82-4096-973c-3b0cd7d03c78'), UUID('aff52f41-af95-4322-aec9-1e61d52ec259'), UUID('27dfaa99-bb78-4a96-bbc1-653a546e34c8'), UUID('a6142979-908a-4d48-bd21-df7856a43bb5'), UUID('d456ad86-728b-4a91-ae52-c39cc7b8fd5c')]",False,False,0,70C,5,0,0,cardinal_only
27dfaa99-bb78-4a96-bbc1-653a546e34c8,35,5,"[UUID('f445b6a0-ab82-4096-973c-3b0cd7d03c78'), UUID('aff52f41-af95-4322-aec9-1e61d52ec259'), UUID('27dfaa99-bb78-4a96-bbc1-653a546e34c8'), UUID('a6142979-908a-4d48-bd21-df7856a43bb5'), UUID('d456ad86-728b-4a91-ae52-c39cc7b8fd5c')]",False,True,1,70A,2,1,1,full_block
060cb278-a43c-43ce-8f98-5d64420fb631,27,5,"[UUID('66d23101-5d7b-42b5-84c6-306a1f3e4e44'), UUID('060cb278-a43c-43ce-8f98-5d64420fb631'), UUID('39353199-7621-4d32-a8ac-c6c10d148e88'), UUID('80244f81-ed6b-4d31-9c67-8e5cb5b10c79'), UUID('87001822-9ba4-49ed-97ab-b63551bebeb3')]",False,True,1,73B,2,1,1,full_block
39353199-7621-4d32-a8ac-c6c10d148e88,25,5,"[UUID('66d23101-5d7b-42b5-84c6-306a1f3e4e44'), UUID('060cb278-a43c-43ce-8f98-5d64420fb631'), UUID('39353199-7621-4d32-a8ac-c6c10d148e88'), UUID('80244f81-ed6b-4d31-9c67-8e5cb5b10c79'), UUID('87001822-9ba4-49ed-97ab-b63551bebeb3')]",True,False,1,73C,5,0,0,cardinal_only
f445b6a0-ab82-4096-973c-3b0cd7d03c78,24,5,"[UUID('f445b6a0-ab82-4096-973c-3b0cd7d03c78'), UUID('aff52f41-af95-4322-aec9-1e61d52ec259'), UUID('27dfaa99-bb78-4a96-bbc1-653a546e34c8'), UUID('a6142979-908a-4d48-bd21-df7856a43bb5'), UUID('d456ad86-728b-4a91-ae52-c39cc7b8fd5c')]",False,False,0,69A,5,0,0,cardinal_only
d456ad86-728b-4a91-ae52-c39cc7b8fd5c,23,5,"[UUID('f445b6a0-ab82-4096-973c-3b0cd7d03c78'), UUID('aff52f41-af95-4322-aec9-1e61d52ec259'), UUID('27dfaa99-bb78-4a96-bbc1-653a546e34c8'), UUID('a6142979-908a-4d48-bd21-df7856a43bb5'), UUID('d456ad86-728b-4a91-ae52-c39cc7b8fd5c')]",False,False,0,69B,5,0,0,cardinal_only
66d23101-5d7b-42b5-84c6-306a1f3e4e44,15,5,"[UUID('66d23101-5d7b-42b5-84c6-306a1f3e4e44'), UUID('060cb278-a43c-43ce-8f98-5d64420fb631'), UUID('39353199-7621-4d32-a8ac-c6c10d148e88'), UUID('80244f81-ed6b-4d31-9c67-8e5cb5b10c79'), UUID('87001822-9ba4-49ed-97ab-b63551bebeb3')]",True,False,1,72A,5,0,0,cardinal_only
840ae5f6-d978-48fd-b112-caa2c0f1bd4f,63,4,"[UUID('89ad7b9c-98ce-4594-9275-61f0c3869265'), UUID('77dfcfc4-2a66-442a-8475-5eff6ea3e363'), UUID('ac98cee0-5e12-45a9-b102-0d6ed2f49ccd'), UUID('840ae5f6-d978-48fd-b112-caa2c0f1bd4f')]",True,True,2,67A,2,1,1,full_block
560051f0-042c-4f63-a080-ab3a8926bf75,49,4,"[UUID('95744e9c-6fc4-4a59-9447-0d440457f79a'), UUID('fb32b3c3-2277-4bc7-9f2d-09fab9f51213'), UUID('a8db1611-3c96-4a5e-adca-a4aaa82108f9'), UUID('560051f0-042c-4f63-a080-ab3a8926bf75')]",False,False,0,65B,5,0,0,cardinal_only
fbec0388-741a-43f2-a87f-d63d864c442e,46,4,"[UUID('fbec0388-741a-43f2-a87f-d63d864c442e'), UUID('e6356658-4362-47b3-88ff-a6241b5fd843'), UUID('fe031044-c80c-442b-8e85-4479688c4123'), UUID('f05009a8-c522-4257-ada4-0aaf72370978')]",True,False,1,64B,5,0,0,cardinal_only
ac98cee0-5e12-45a9-b102-0d6ed2f49ccd,44,4,"[UUID('89ad7b9c-98ce-4594-9275-61f0c3869265'), UUID('77dfcfc4-2a66-442a-8475-5eff6ea3e363'), UUID('ac98cee0-5e12-45a9-b102-0d6ed2f49ccd'), UUID('840ae5f6-d978-48fd-b112-caa2c0f1bd4f')]",False,False,0,67C,5,0,0,cardinal_only
95744e9c-6fc4-4a59-9447-0d440457f79a,43,4,"[UUID('95744e9c-6fc4-4a59-9447-0d440457f79a'), UUID('fb32b3c3-2277-4bc7-9f2d-09fab9f51213'), UUID('a8db1611-3c96-4a5e-adca-a4aaa82108f9'), UUID('560051f0-042c-4f63-a080-ab3a8926bf75')]",False,False,0,65C,5,0,0,cardinal_only
89ad7b9c-98ce-4594-9275-61f0c3869265,43,4,"[UUID('89ad7b9c-98ce-4594-9275-61f0c3869265'), UUID('77dfcfc4-2a66-442a-8475-5eff6ea3e363'), UUID('ac98cee0-5e12-45a9-b102-0d6ed2f49ccd'), UUID('840ae5f6-d978-48fd-b112-caa2c0f1bd4f')]",False,False,0,66A,5,0,0,cardinal_only
fe031044-c80c-442b-8e85-4479688c4123,42,4,"[UUID('fbec0388-741a-43f2-a87f-d63d864c442e'), UUID('e6356658-4362-47b3-88ff-a6241b5fd843'), UUID('fe031044-c80c-442b-8e85-4479688c4123'), UUID('f05009a8-c522-4257-ada4-0aaf72370978')]",False,False,0,64C,5,0,0,cardinal_only
6df3764f-6c7d-4bf9-8121-71695eead379,42,4,"[UUID('86cfe1f0-2621-41e4-9e62-57b11e1526c4'), UUID('6df3764f-6c7d-4bf9-8121-71695eead379'), UUID('073a4513-e5d7-4021-99bc-82a8858b4ca4'), UUID('7721a97a-5c1d-46fc-a886-b54fa5b48c7b')]",False,False,0,63C,5,0,0,cardinal_only
2c2f9e79-4ed2-41ad-a040-27fdff7a0ecd,40,4,"[UUID('dd81e7b0-dd25-4b7c-ba37-64be7dbd9c1e'), UUID('568b251c-4f02-4791-a428-d6d58afd5435'), UUID('2cc48928-20cd-449a-b20f-d629ba90bcce'), UUID('2c2f9e79-4ed2-41ad-a040-27fdff7a0ecd')]",False,False,0,60B,5,0,0,cardinal_only
568b251c-4f02-4791-a428-d6d58afd5435,39,4,"[UUID('dd81e7b0-dd25-4b7c-ba37-64be7dbd9c1e'), UUID('568b251c-4f02-4791-a428-d6d58afd5435'), UUID('2cc48928-20cd-449a-b20f-d629ba90bcce'), UUID('2c2f9e79-4ed2-41ad-a040-27fdff7a0ecd')]",False,False,0,60C,5,0,0,cardinal_only
7721a97a-5c1d-46fc-a886-b54fa5b48c7b,39,4,"[UUID('86cfe1f0-2621-41e4-9e62-57b11e1526c4'), UUID('6df3764f-6c7d-4bf9-8121-71695eead379'), UUID('073a4513-e5d7-4021-99bc-82a8858b4ca4'), UUID('7721a97a-5c1d-46fc-a886-b54fa5b48c7b')]",False,False,0,62A,5,0,0,cardinal_only
2cc48928-20cd-449a-b20f-d629ba90bcce,37,4,"[UUID('dd81e7b0-dd25-4b7c-ba37-64be7dbd9c1e'), UUID('568b251c-4f02-4791-a428-d6d58afd5435'), UUID('2cc48928-20cd-449a-b20f-d629ba90bcce'), UUID('2c2f9e79-4ed2-41ad-a040-27fdff7a0ecd')]",True,False,1,61A,5,0,0,cardinal_only
89c571b3-1a1c-4a69-a448-53ef9c0cd3d8,36,4,"[UUID('3a0b2ff3-e707-45f0-9dbf-a15144635718'), UUID('770bcd86-f483-46e3-8716-9d5acadde30c'), UUID('de10a361-9aac-4068-b69e-84a57a9e7baf'), UUID('89c571b3-1a1c-4a69-a448-53ef9c0cd3d8')]",False,True,1,58B,2,1,1,full_block
dd81e7b0-dd25-4b7c-ba37-64be7dbd9c1e,35,4,"[UUID('dd81e7b0-dd25-4b7c-ba37-64be7dbd9c1e'), UUID('568b251c-4f02-4791-a428-d6d58afd5435'), UUID('2cc48928-20cd-449a-b20f-d629ba90bcce'), UUID('2c2f9e79-4ed2-41ad-a040-27fdff7a0ecd')]",False,True,1,60A,2,1,1,full_block
86cfe1f0-2621-41e4-9e62-57b11e1526c4,35,4,"[UUID('86cfe1f0-2621-41e4-9e62-57b11e1526c4'), UUID('6df3764f-6c7d-4bf9-8121-71695eead379'), UUID('073a4513-e5d7-4021-99bc-82a8858b4ca4'), UUID('7721a97a-5c1d-46fc-a886-b54fa5b48c7b')]",False,False,0,62B,5,0,0,cardinal_only
3a0b2ff3-e707-45f0-9dbf-a15144635718,34,4,"[UUID('3a0b2ff3-e707-45f0-9dbf-a15144635718'), UUID('770bcd86-f483-46e3-8716-9d5acadde30c'), UUID('de10a361-9aac-4068-b69e-84a57a9e7baf'), UUID('89c571b3-1a1c-4a69-a448-53ef9c0cd3d8')]",False,False,0,58C,5,0,0,cardinal_only
073a4513-e5d7-4021-99bc-82a8858b4ca4,33,4,"[UUID('86cfe1f0-2621-41e4-9e62-57b11e1526c4'), UUID('6df3764f-6c7d-4bf9-8121-71695eead379'), UUID('073a4513-e5d7-4021-99bc-82a8858b4ca4'), UUID('7721a97a-5c1d-46fc-a886-b54fa5b48c7b')]",False,False,0,62C,5,0,0,cardinal_only
de10a361-9aac-4068-b69e-84a57a9e7baf,31,4,"[UUID('3a0b2ff3-e707-45f0-9dbf-a15144635718'), UUID('770bcd86-f483-46e3-8716-9d5acadde30c'), UUID('de10a361-9aac-4068-b69e-84a57a9e7baf'), UUID('89c571b3-1a1c-4a69-a448-53ef9c0cd3d8')]",True,True,2,58A,2,1,1,full_block
77dfcfc4-2a66-442a-8475-5eff6ea3e363,31,4,"[UUID('89ad7b9c-98ce-4594-9275-61f0c3869265'), UUID('77dfcfc4-2a66-442a-8475-5eff6ea3e363'), UUID('ac98cee0-5e12-45a9-b102-0d6ed2f49ccd'), UUID('840ae5f6-d978-48fd-b112-caa2c0f1bd4f')]",True,True,2,67B,2,1,1,full_block
fb32b3c3-2277-4bc7-9f2d-09fab9f51213,29,4,"[UUID('95744e9c-6fc4-4a59-9447-0d440457f79a'), UUID('fb32b3c3-2277-4bc7-9f2d-09fab9f51213'), UUID('a8db1611-3c96-4a5e-adca-a4aaa82108f9'), UUID('560051f0-042c-4f63-a080-ab3a8926bf75')]",True,False,1,65A,5,0,0,cardinal_only
e6356658-4362-47b3-88ff-a6241b5fd843,25,4,"[UUID('fbec0388-741a-43f2-a87f-d63d864c442e'), UUID('e6356658-4362-47b3-88ff-a6241b5fd843'), UUID('fe031044-c80c-442b-8e85-4479688c4123'), UUID('f05009a8-c522-4257-ada4-0aaf72370978')]",False,False,0,63A,5,0,0,cardinal_only
770bcd86-f483-46e3-8716-9d5acadde30c,25,4,"[UUID('3a0b2ff3-e707-45f0-9dbf-a15144635718'), UUID('770bcd86-f483-46e3-8716-9d5acadde30c'), UUID('de10a361-9aac-4068-b69e-84a57a9e7baf'), UUID('89c571b3-1a1c-4a69-a448-53ef9c0cd3d8')]",False,False,0,57A,5,0,0,cardinal_only
a8db1611-3c96-4a5e-adca-a4aaa82108f9,23,4,"[UUID('95744e9c-6fc4-4a59-9447-0d440457f79a'), UUID('fb32b3c3-2277-4bc7-9f2d-09fab9f51213'), UUID('a8db1611-3c96-4a5e-adca-a4aaa82108f9'), UUID('560051f0-042c-4f63-a080-ab3a8926bf75')]",False,False,0,64A,5,0,0,cardinal_only
f05009a8-c522-4257-ada4-0aaf72370978,19,4,"[UUID('fbec0388-741a-43f2-a87f-d63d864c442e'), UUID('e6356658-4362-47b3-88ff-a6241b5fd843'), UUID('fe031044-c80c-442b-8e85-4479688c4123'), UUID('f05009a8-c522-4257-ada4-0aaf72370978')]",False,False,0,63B,5,0,0,cardinal_only
a75d7bce-94d7-4c31-9565-cda4d66739f6,46,3,"[UUID('433e86a9-3c4b-4cee-8266-f9fbc9085784'), UUID('a75d7bce-94d7-4c31-9565-cda4d66739f6'), UUID('7fdf3df2-049e-4b25-8e23-6eb4a1df457b')]",False,False,0,55B,5,0,0,cardinal_only
433e86a9-3c4b-4cee-8266-f9fbc9085784,43,3,"[UUID('433e86a9-3c4b-4cee-8266-f9fbc9085784'), UUID('a75d7bce-94d7-4c31-9565-cda4d66739f6'), UUID('7fdf3df2-049e-4b25-8e23-6eb4a1df457b')]",False,True,1,56C,2,1,1,full_block
a31ce428-7e25-4b21-9d6d-c33c1df32f4d,40,3,"[UUID('a31ce428-7e25-4b21-9d6d-c33c1df32f4d'), UUID('327dbc1c-8694-4757-b185-4be10f566aee'), UUID('b06aac07-9b41-4fc1-aa93-a418944292ed')]",False,False,0,54C,5,0,0,cardinal_only
36ca71d4-2faf-4d1d-b447-4dddd4233fa4,38,3,"[UUID('36ca71d4-2faf-4d1d-b447-4dddd4233fa4'), UUID('7c1c1013-2bab-4b1f-92fc-371b215d8b0b'), UUID('ec9101b2-c725-4325-8ef7-914e5b1e0bc2')]",False,False,0,51C,5,0,0,cardinal_only
7c1c1013-2bab-4b1f-92fc-371b215d8b0b,37,3,"[UUID('36ca71d4-2faf-4d1d-b447-4dddd4233fa4'), UUID('7c1c1013-2bab-4b1f-92fc-371b215d8b0b'), UUID('ec9101b2-c725-4325-8ef7-914e5b1e0bc2')]",True,False,1,51B,5,0,0,cardinal_only
695dd666-9acf-4035-a421-a736ace851c6,35,3,"[UUID('06551092-c56f-47c3-b8b2-0db199c5860e'), UUID('79463386-0a1b-4126-8473-e74499926e7f'), UUID('695dd666-9acf-4035-a421-a736ace851c6')]",False,True,1,49A,2,1,1,full_block
327dbc1c-8694-4757-b185-4be10f566aee,32,3,"[UUID('a31ce428-7e25-4b21-9d6d-c33c1df32f4d'), UUID('327dbc1c-8694-4757-b185-4be10f566aee'), UUID('b06aac07-9b41-4fc1-aa93-a418944292ed')]",False,False,0,53A,5,0,0,cardinal_only
ec9101b2-c725-4325-8ef7-914e5b1e0bc2,31,3,"[UUID('36ca71d4-2faf-4d1d-b447-4dddd4233fa4'), UUID('7c1c1013-2bab-4b1f-92fc-371b215d8b0b'), UUID('ec9101b2-c725-4325-8ef7-914e5b1e0bc2')]",True,True,2,51A,2,1,1,full_block
06551092-c56f-47c3-b8b2-0db199c5860e,25,3,"[UUID('06551092-c56f-47c3-b8b2-0db199c5860e'), UUID('79463386-0a1b-4126-8473-e74499926e7f'), UUID('695dd666-9acf-4035-a421-a736ace851c6')]",False,False,0,49B,5,0,0,cardinal_only
b06aac07-9b41-4fc1-aa93-a418944292ed,23,3,"[UUID('a31ce428-7e25-4b21-9d6d-c33c1df32f4d'), UUID('327dbc1c-8694-4757-b185-4be10f566aee'), UUID('b06aac07-9b41-4fc1-aa93-a418944292ed')]",False,False,0,53B,5,0,0,cardinal_only
79463386-0a1b-4126-8473-e74499926e7f,21,3,"[UUID('06551092-c56f-47c3-b8b2-0db199c5860e'), UUID('79463386-0a1b-4126-8473-e74499926e7f'), UUID('695dd666-9acf-4035-a421-a736ace851c6')]",False,False,0,49C,5,0,0,cardinal_only
7fdf3df2-049e-4b25-8e23-6eb4a1df457b,18,3,"[UUID('433e86a9-3c4b-4cee-8266-f9fbc9085784'), UUID('a75d7bce-94d7-4c31-9565-cda4d66739f6'), UUID('7fdf3df2-049e-4b25-8e23-6eb4a1df457b')]",False,True,1,55A,2,1,1,full_block
6d6d882a-1abf-4fb3-8bef-19a41d293ede,49,2,"[UUID('6d6d882a-1abf-4fb3-8bef-19a41d293ede'), UUID('14f67ca3-abc4-46c1-b16b-9e2e5cecc523')]",False,False,0,47B,5,0,0,cardinal_only
